id,character,dialogue,movie,race,is_evil
842,Eomer,Look for your friends.But do not trust to hope.It has forsaken these lands. We ride north!,The Two Towers ,human,false
843,Eomer,Orcs are roaming freelyacross our lands.Unchecked. Unchallenged.Killing at will.Orcs bearing the White Hand of Saruman,The Two Towers ,human,false
844,Eomer,"Warmongering?,How long is it sinceSaruman bought you?What was the promised price, Grima?When all the Men are deadyou will take your share of the treasure?",The Two Towers ,human,false
845,Eomer,Too long have you watched my sister.Too long have you haunted her steps.,The Two Towers ,human,false
846,Eomer,You have no authority here.Your orders mean nothing.,The Two Towers ,human,false
847,Eomer,"No pauses, , no spills.",The Return of the King ,human,false
848,Eowyn,    I will kill you if you touch him.    ,The Return of the King ,human,false
849,Eowyn,    The City has fallen silent.  There is no warmth left in the sun.     ,The Return of the King ,human,false
850,Eowyn,  It grows so cold.    ,The Return of the King ,human,false
851,Eowyn,  I am no man!    ,The Return of the King ,human,false
852,Frodo,Dead? How? When?,The Two Towers ,hobbit,false
853,Eowyn,    Courage Merry. Courage for our friends. ,The Return of the King ,human,false
854,Frodo,"If something has happened to Boromir, we would have you tell us.",The Two Towers ,hobbit,false
855,Eowyn,"    Whatever happens, stay with me. I'll look after you. ",The Return of the King ,human,false
856,Gimli,This is no rabble of mindless Orcs. These are Uruk-hai. Their armour is     thick and their shields broad.,The Two Towers ,dwarf,false
857,Eowyn,"  Take the reins, pull him left. ,  LEFT!,    ",The Return of the King ,human,false
930,Eowyn,Sssh ,The Two Towers ,human,false
860,Eowyn,To battle,The Return of the King ,human,false
861,Eowyn,Ride with me! ,The Return of the King ,human,false
862,Eowyn,There. A true esquire of Rohan. ,The Return of the King ,human,false
863,Eowyn,"To the smithy, go! ",The Return of the King ,human,false
864,Eowyn,You should not doubt him. ,The Return of the King ,human,false
865,Eowyn,Why should Merry be left behind? He has as much cause to go to war as     you. Why can he not fight for those he loves? ,The Return of the King ,human,false
866,Arwen,The light of the Evenstardoes not wax and wane.It is mine to give to whom I will.Like my heart.Go to sleep.,The Two Towers ,elf,false
867,Eowyn,Why are you doing this? The war lies to the East. You cannot leave on     the eve of battle. You cannot abandon the men. ,The Return of the King ,human,false
868,Arwen,"Then it is a good dream. ,Sleep. ",The Two Towers ,elf,false
869,Eowyn,We need you here. ,The Return of the King ,human,false
870,Gollum,We wants it.We needs it.Must have the precious.They stole it from us.Sneaky little Hobbitses.Wicked. Tricksy. False.,The Two Towers ,hobbit,false
871,Smeagol,No. Not master. ,The Two Towers ,hobbit,false
872,Gollum,"Yes, precious. False.They will cheat you, hurt you, lie! ",The Two Towers ,hobbit,false
873,Smeagol,Master's my friend.,The Two Towers ,hobbit,false
874,Gollum,You don't have any friends.Nobody likes you.,The Two Towers ,hobbit,false
875,Smeagol,Not listening. I'm not listening.,The Two Towers ,hobbit,false
876,Gollum,You're a liar and a thief. ,The Two Towers ,hobbit,false
877,Smeagol,No.,The Two Towers ,hobbit,false
878,Eowyn,Do you not know?,The Return of the King ,human,false
879,Treebeard,"We Ents have not troubled......about the wars of Men and     wizards......for a very long time. But now, something is about to     happen......that has not happened......for an age.,Entmoot.",The Two Towers ,ent,false
880,Merry,What's that?,The Two Towers ,hobbit,false
881,Treebeard,'Tis a gathering.,The Two Towers ,ent,false
882,Merry,A     gathering of what?,The Two Towers ,hobbit,false
883,Treebeard,"Beech. Oak. Chestnut. Ash. Good. Good. Good. Many have come.,Now we must decide if the Ents......will     go to war.",The Two Towers ,ent,false
884,Arwen,' i vethed... n' i onnad. Boe bedich go Frodo. Han b'd l'n. ,The Two Towers ,elf,false
885,Eowyn,What other duty would you have me do my lord?,The Return of the King ,human,false
886,Arwen,Si peliannen i v'd na dail l'n. Si boe '-dhannathach. ,The Two Towers ,elf,false
887,Eowyn,Where is she?The woman who gave you that jewel.,The Two Towers ,human,false
888,Arwen,Ae '-esteliach nad...     estelio han. Estelio ammen. ,The Two Towers ,elf,false
889,Eowyn,My lord?,The Two Towers ,human,false
890,Elrond,Our time here is ending.Arwen's time is ending.Let her go.Let her take the ship into the west.Let her bear away her love for youto the Undying Lands.There it will be ever green.,The Two Towers ,elf,false
891,Eowyn,Women of this country learned long ago:Those without swordscan still die upon them.I fear neither death nor pain.,The Two Towers ,human,false
892,Elrond,I will not leave my daughter hereto die.,The Two Towers ,elf,false
893,Eowyn,A cage.To stay behind bars until useand old age accept them.And all chance of valor has gonebeyond recall or desire.,The Two Towers ,human,false
894,Elrond,She stays for you.She belongs with her people.,The Two Towers ,elf,false
895,Arwen,Nach gwannatha sin? ,The Two Towers ,elf,false
896,Arwen,Ma nathach hi gwannathach or minuial archened? ,The Two Towers ,elf,false
897,Gollum,Murderer.,The Two Towers ,hobbit,false
898,Smeagol,Go away.,The Two Towers ,hobbit,false
899,Gollum,Go away? ,The Two Towers ,hobbit,false
900,Smeagol,I hate you.I hate you.,The Two Towers ,hobbit,false
901,Gollum,Where would you be without me?Gollum. Gollum.I saved us.It was me. We survived because of me.,The Two Towers ,hobbit,false
902,Smeagol,Not anymore.,The Two Towers ,hobbit,false
903,Gollum,What did you say?,The Two Towers ,hobbit,false
904,Smeagol,Master looks after us now.We don't need you.,The Two Towers ,hobbit,false
905,Gollum,What?,The Two Towers ,hobbit,false
906,Smeagol,Leave now......and never come back.,The Two Towers ,hobbit,false
907,Gollum,No.,The Two Towers ,hobbit,false
908,Smeagol,Leave now and never come back. ,The Two Towers ,hobbit,false
909,Smeagol,Leave now and never come back!,The Two Towers ,hobbit,false
910,Saruman,Gandalf the White.Gandalf the Fool!Does he seek to humble mewith his newfound piety?,The Two Towers ,maiar,false
911,Frodo,Gandalf!,The Two Towers ,hobbit,false
912,Saruman,You stink of horse.The Man......was he from Gondor?,The Two Towers ,maiar,false
913,Galadriel,    The power of the three rings is ended. The time has come for the dominion of     men. ,The Return of the King ,elf,false
914,Saruman,"The Ring of Barahir.So Gandalf Greyhamethinks he has found lsildur's heir.The lost king of Gondor.He is a fool.The line was broken years ago. ,It matters not.The world of Men shall fall.It will begin at Edoras.",The Two Towers ,maiar,false
916,Eowyn, Make for the lower ground!,The Two Towers ,human,false
917,Eowyn,Stay together!,The Two Towers ,human,false
918,Arwen, Estelio guru l'n ne dagor.     Ethelithach. ,The Two Towers ,elf,false
919,Eowyn,Where is the rest?,The Two Towers ,human,false
920,Arwen, O man pedich?    ,The Two Towers ,elf,false
921,Eowyn,Take it to the caves.,The Two Towers ,human,false
922,Arwen,Why are you saying this?,The Two Towers ,elf,false
923,Eowyn,            ,The Two Towers ,human,false
924,Arwen,I don't believe you. ,The Two Towers ,elf,false
925,Eowyn,"They had no warning. They were unarmed. Now the Wild Men are moving     through the Westfold, burning as they go. Rick, cot and tree.    ",The Two Towers ,human,false
926,Arwen,It was a gift.Keep it.,The Two Towers ,elf,false
927,Eowyn,Gimli.?,The Two Towers ,human,false
928,Eowyn,So few. So few of you have returned.,The Two Towers ,human,false
929,Eowyn,Lord Aragorn......where is he?,The Two Towers ,human,false
931,Eowyn,"I made some stew.It isn't much, but it's hot. ",The Two Towers ,human,false
932,Legolas,A scout!,The Two Towers ,elf,false
933,Smeagol,"We told him to go away.And away he goes, precious. ,Gone! Gone! Gone!Smeagol is free!",The Two Towers ,hobbit,false
934,Gollum,Look.Look. See what Smeagol finds?,The Two Towers ,hobbit,false
935,Gollum,"They are young.They are tender. They are nice.Yes, they are. Eat them. Eat them!    ",The Two Towers ,hobbit,false
936,Sam,"You'll make him sick, you will......behaving like that.    ,There's only one way to eata brace of coneys.",The Two Towers ,hobbit,false
937,Gollum,"What's it doing?Stupid, fat Hobbit.It ruins it.",The Two Towers ,hobbit,false
938,Sam,What's to ruin? There's hardly any meaton them. ,The Two Towers ,hobbit,false
939,Sam,What we need is a few good taters.,The Two Towers ,hobbit,false
940,Gollum,"What's taters, precious?What's taters? Eh?",The Two Towers ,hobbit,false
941,Sam,Po-ta-toes.,The Two Towers ,hobbit,false
942,Sam,"Boil them, mash themstick them in a stew.Lovely, big, golden chipswith a nice piece of fried fish. ",The Two Towers ,hobbit,false
943,Sam,Even you couldn't say no to that. ,The Two Towers ,hobbit,false
944,Gollum,"Oh, yes, we could.Spoil a nice fish. ,Give it to us raw...    ,...and wriggling.You keep nasty chips.",The Two Towers ,hobbit,false
945,Sam,You're hopeless.,The Two Towers ,hobbit,false
946,Sam,Mr. Frodo?,The Two Towers ,hobbit,false
947,Sam,Who are they?,The Two Towers ,hobbit,false
948,Eowyn,Really? ,The Two Towers ,human,false
949,Eowyn,"My uncle told me a strange thing.He said that you rode to warwith Thengel, my grandfather.But he must be mistaken.",The Two Towers ,human,false
950,Eowyn,Then you must be at least 60.,The Two Towers ,human,false
951,Eowyn,Seventy?But you cannot be 80!,The Two Towers ,human,false
952,Eowyn,You are one of the Dunedain.A descendant of Numenorblessed with long life.It was said that your racehad passed into legend.,The Two Towers ,human,false
953,Eowyn,"I'm sorry. Please, eat. ",The Two Towers ,human,false
954,Saruman,Send out your Warg-riders.,The Two Towers ,maiar,false
955,Sam,"Hey, stinker, don't go gettingtoo far ahead.",The Two Towers ,hobbit,false
956,Frodo,Why do you do that?,The Two Towers ,hobbit,false
957,Sam,What?,The Two Towers ,hobbit,false
958,Frodo,Call him names.Run him down all the time.,The Two Towers ,hobbit,false
959,Sam,"Because.Because that's what he is, Mr. Frodo.There's naught left in himbut lies and deceit.It's the Ring he wants.It's all he cares about.",The Two Towers ,hobbit,false
960,Frodo,"You have no idea what it did to him......what it's still doing to him.,I want to help him, Sam.",The Two Towers ,hobbit,false
962,Eowyn,His name is Brego. He     was my cousin's horse.,The Two Towers ,human,false
963,Eowyn,I have heard of the magic of Elves......but I did not look for it in a     Ranger from the North.You speak as one of their own.,The Two Towers ,human,false
964,Eowyn,  Merry!    ,The Return of the King ,human,false
965,Eowyn,"  No, no.  I'm going to save you.    ",The Return of the King ,human,false
966,Gimli,Come on. Get me up here. I'm a rider.Come on!,The Two Towers ,dwarf,false
967,Eowyn,  No.    ,The Return of the King ,human,false
968,Eowyn,"Just to the encampment. It's tradition for the women of the court to     farewell the men. ,        The men have found their captain. They will follow you into battle. Even     to death. You have given us hope. ",The Return of the King ,human,false
969,Eowyn,"My lord, your son......he is dead. , My lord? Uncle? Will you not go to him? Will you do     nothing?",The Two Towers ,human,false
970,Eowyn,Theodred.,The Two Towers ,human,false
971,Gimli,"Forward. I mean, charge forward.",The Two Towers ,dwarf,false
972,Eowyn,"Your son is badly wounded, my lord.",The Two Towers ,human,false
973,Gimli, That's it! Go on!,The Two Towers ,dwarf,false
974,Eowyn,"Leave me alone, snake!",The Two Towers ,human,false
975,Gimli,Bring your pretty face to my axe.,The Two Towers ,dwarf,false
976,Gollum,Wicked Men.Servants of Sauron.They are called to Mordor.The Dark One is gathering all armiesto him.It won't be long now.He will soon be ready.,The Two Towers ,hobbit,false
977,Sam,Ready to do what? ,The Two Towers ,hobbit,false
978,Gollum,To make his war.The last war that will coverall the world in Shadow.,The Two Towers ,hobbit,false
979,Frodo,"We've got to get moving. Come on, Sam. ",The Two Towers ,hobbit,false
980,Sam,Mr. Frodo.Look.It's an oliphaunt. ,The Two Towers ,hobbit,false
981,Sam,No one at home will believe this.,The Two Towers ,hobbit,false
982,Frodo,Smeagol?,The Two Towers ,hobbit,false
983,Frodo,"We've lingered here too long.Come on, Sam.",The Two Towers ,hobbit,false
985,Eowyn,    Your words are poison.,The Two Towers ,human,false
986,Frodo,We are bound to an errand of secrecy.Those that claim to oppose the enemywould do well not to hinder us.,The Two Towers ,hobbit,false
987,Eowyn,"West' Aragorn, hal",The Return of the King ,human,false
988,Gimli,"It's true, you don't seemany Dwarf women.And in fact, they are so alikein voice and appearance......that they're often mistakenfor Dwarf men.",The Two Towers ,dwarf,false
989,Frodo,Because I have to believehe can come back.,The Two Towers ,hobbit,false
990,Sam,"You can't save him, Mr. Frodo.",The Two Towers ,hobbit,false
991,Frodo,"What do you know about it?Nothing! ,I'm sorry, Sam. I don't knowwhy I said that.",The Two Towers ,hobbit,false
992,Sam,"I do. ,It's the Ring.You can't take your eyes off it.I've seen you.You're not eating. You barely sleep. ,It's taken hold of you, Mr. Frodo. You have to fight it.",The Two Towers ,hobbit,false
993,Frodo,"I know what I have to do, Sam.The Ring was entrusted to me.It's my task.Mine! My own!",The Two Towers ,hobbit,false
994,Sam,Can't you hear yourself?Don't you know who you sound like? ,The Two Towers ,hobbit,false
995,Gimli,"That one counts as mine! ,Stinking creature.",The Two Towers ,dwarf,false
996,Legolas,Aragorn!,The Two Towers ,elf,false
997,Gimli,Aragorn?,The Two Towers ,dwarf,false
998,Gimli,Tell me what happenedand I will ease your passing.,The Two Towers ,dwarf,false
1001,Eowyn,You are both honourable men. ,The Return of the King ,human,false
1002,Eowyn, What time is it?,The Return of the King ,human,false
1003,Eowyn,"I dreamed I saw a great wave climbing over green lands and above the     hills. I stood upon the brink. It was utterly dark in the abyss before my     feet. A light shone behind me but I could not turn ,     I could only stand there, waiting. ",The Return of the King ,human,false
1004,Eowyn/Merry,    DEATH! ,The Return of the King ,human,false
1005,Faramir,  It's just the damp of the first spring rain.    ,The Return of the King ,human,false
1006,Faramir,  I do not believe this darkness will endure.    ,The Return of the King ,human,false
1007,Faramir,", It was     well done. A generous deed should not be checked with cold counsel.    ,     You are to join the tower guard.",The Return of the King ,human,false
1008,Faramir,It once belonged to a young boy of the city. A very foolish one who     wasted many hours slaying dragons instead of attending his studies. ,The Return of the King ,human,false
1009,Faramir,"Yes, it was mine. My father had it made for me. ",The Return of the King ,human,false
1010,Faramir,"It never fitted me either. Boromir was always the soldier.    , They were so alike he and     my father. Proud, stubborn even, but strong. ",The Return of the King ,human,false
1011,Faramir,What would you have me do?,The Return of the King ,human,false
1012,Gandalf,Theodred's death was not of your making.,The Two Towers ,maiar,false
1013,Faramir,My lord Osgiliath is over run. ,The Return of the King ,human,false
1014,Gandalf,"He was strong in life. His spirit will find its way to the halls of your     fathers. Westu h'l. Fer'u, Th'odred, Fer'u. ",The Two Towers ,maiar,false
1015,Faramir,You wish now that our places had been exchanged. That I had died and     Boromir had lived. ,The Return of the King ,human,false
1016,Faramir,"Since you are robbed of Boromir I will do what I can in his stead.    ,     If I should return, think better of me father. ",The Return of the King ,human,false
1017,Faramir,Tell the men to break cover. We ride for Minas Tirith.,The Return of the King ,human,false
1759,Merry,Hold these,The Fellowship of the Ring ,hobbit,false
1018,Sam,"    It's gone Mr Frodo. The light's passed on, away towards the North.     Something's drawn its gaze.",The Return of the King ,hobbit,false
1019,Faramir, Take cover! Nazgul! Fall     back. Fall back to Minas Tirith! ,The Return of the King ,human,false
1020,Faramir,"Fall back! , Retreat! Retreat! Run for your lives! ",The Return of the King ,human,false
1021,Faramir,"Mithrandir! ,     They broke through our defences. They've taken the bridge and the West     bank. Battalions of Orcs are crossing the river. ",The Return of the King ,human,false
1022,Gimli,    Never thought I'd die fighting side by side with an elf. ,The Return of the King ,dwarf,false
1023,Gandalf,The veiling shadow that glowers in the east takes shape.Sauron will suffer no rival.From the summit of Barad-durhis Eye watches ceaselessly.But he is not so mighty yetthat he is above fear.Doubt ever gnaws at him.The rumor has reached him.The heir of Nume,The Two Towers ,maiar,false
1025,Gimli,"This, in turn, has given riseto the belief......that there are no Dwarf women......and that Dwarves just spring outof holes in the ground...",The Two Towers ,dwarf,false
1026,Gimli,"...which is, of course, ridiculous. ",The Two Towers ,dwarf,false
1027,Gimli,It's all right. Nobody panic.That was deliberate.It was deliberate.,The Two Towers ,dwarf,false
1086,Faramir,Who's covering the river to the north?,The Two Towers ,human,false
1028,Faramir,"Where does my allegiance lie if not here? This is the city of the men     of N'menor. I will gladly give my life to defend her beauty, her memory,     her wisdom.",The Return of the King ,human,false
1029,Faramir,"In Ithilien. Not two days ago. Gandalf, they're taking the road to the     Morgul vale. ",The Return of the King ,human,false
1030,Faramir,I did what I judged to be right.,The Return of the King ,human,false
1031,Gimli,"No, I couldn'tI really couldn't.",The Two Towers ,dwarf,false
1032,Faramir,I would not use the Ring. Not if Minas Tirith were falling in ruin and     I alone could save her. ,The Return of the King ,human,false
1033,Faramir,Boromir would not have brought the Ring. He would have stretched     out his hand to this thing and taking it he would have fallen. ,The Return of the King ,human,false
1034,Faramir,He would have kept it for his own. And when he returned you would not     have known your son. ,The Return of the King ,human,false
1035,Gimli,My lady.,The Two Towers ,dwarf,false
1036,Faramir,Father? ,The Return of the King ,human,false
1037,Gimli,He fell.,The Two Towers ,dwarf,false
1038,Faramir,This is the old sewer. Runs right under the river through to the edge of the city.      You'll find cover in the woods there.    ,The Two Towers ,human,false
1039,Faramir,The Shire must truly be a great realm      Master Gamgee......where gardeners are held in high honor.          ,The Two Towers ,human,false
1040,Faramir,What road will you take once you reach the woods?          ,The Two Towers ,human,false
1042,Faramir,ls that its name?          ,The Two Towers ,human,false
1043,Faramir,Frodo......they say a dark terror dwells in the passes above Minas      Morgul. You cannot go that way.          ,The Two Towers ,human,false
1044,Gandalf,"This is but a taste of the terror that Saruman will unleash.    ,All     the more potent for he is driven now by fear of Sauron. Ride out and meet     him head on. Draw him away from your women and children.    , You must     fight.",The Two Towers ,maiar,false
1045,Faramir," Go, Frodo. Go with the goodwill of all Men.,    ",The Two Towers ,human,false
1046,Faramir,May death find you quickly if you bring them to harm.          ,The Two Towers ,human,false
1047,Faramir,"Take them to my father. ,Tell him Faramir sends a mighty gift.      ,A weapon that will change our fortunes      in this war. ,    ",The Two Towers ,human,false
1049,Faramir,"Stay here. Keep out of sight. ,Take cover!          ",The Two Towers ,human,false
1050,Faramir,"I think at last we understand one another, Frodo Baggins. ,    ",The Two Towers ,human,false
1051,Gandalf,Helm's Deep.,The Two Towers ,maiar,false
1052,Gimli,They flee to the mountains when they should stand and fight. Who will     defend them if not their king?,The Two Towers ,dwarf,false
1053,Faramir,"Then it is forfeit. Release them.,    ",The Two Towers ,human,false
1054,Gandalf,"There is no way out of that ravine. Theoden is walking into a trap. He     thinks he's leading them to safety. What they will get is a massacre.     Theoden has a strong will, but I fear for him. I fear for the survival of     Rohan. , He will need     yo",The Two Towers ,maiar,false
1055,Legolas,"    What about side by side with a friend? , ",The Return of the King ,elf,false
1056,Gimli,    Aye! I could do that.,The Return of the King ,dwarf,false
1057,Sam,"    Do you remember the Shire Mr Frodo? It will be Spring soon and the orchards     will be in blossom. And the birds will be nesting in the hazel thickets. (He     is crying.) And they will be sowing the summer barley in the lower fields,     (Frodo open",The Return of the King ,hobbit,false
1058,Frodo,"    No Sam. I can't recall the taste of food, nor the sound of water or the     touch of grass. I'm naked in the dark. There's' there's nothing, no veil     between me and the wheel of fire. ,I can see him with my waking eyes! ",The Return of the King ,hobbit,false
1059,Sam,"    Then let us be rid of it once and for all! Come on Mr Frodo, I can't carry     it for you, but I can carry you! Come on! ",The Return of the King ,hobbit,false
1062,Sam,"    Look Mr Frodo, a doorway! We're almost there! ",The Return of the King ,hobbit,false
1063,Gollum,"    Clever Hobbits to climb so high! ,Mustn't go that way. Mustn't hurt the     precious!",The Return of the King ,hobbit,false
1064,Frodo,    You swore! You swore on the precious! ,The Return of the King ,hobbit,false
1065,Gandalf,"Sauron fears you, Aragorn.He fears what you may become.And so he'll strike hard and fastat the world of Men.He will use his puppet Sarumanto destroy Rohan.War is coming.Rohan must defend itselfand therein lies our first challenge......for Rohan is weak an",The Two Towers ,maiar,false
1066,Gandalf,Do not regret your decision to leave him.Frodo must finish this task alone.,The Two Towers ,maiar,false
1067,Faramir,Good speech. Nice and short.,The Two Towers ,human,false
1068,Gandalf,"Did he?Did he, indeed? Good. Yes, very good.",The Two Towers ,maiar,false
1293,Frodo,"No! Don't look down, Sam!Just keep going!",The Two Towers ,hobbit,false
1294,Sam,"Catch it! Grab it, Mr. Frodo!",The Two Towers ,hobbit,false
1295,Sam,Mr. Frodo!,The Two Towers ,hobbit,false
1296,Frodo,I think I've found the bottom.,The Two Towers ,hobbit,false
1297,Sam,Bogs and ropeand goodness knows what.It's not natural. None of it.,The Two Towers ,hobbit,false
1298,Frodo,What's in this?,The Two Towers ,hobbit,false
1299,Sam,Nothing.Just a bit of seasoning.I thought maybe if we was havinga roast chicken one night or something.,The Two Towers ,hobbit,false
1300,Frodo,Roast chicken?!,The Two Towers ,hobbit,false
1301,Sam,    Back! ,The Return of the King ,hobbit,false
1302,Sam,    Mr Frodo! ,The Return of the King ,hobbit,false
1303,Sam,"    Oh no! Frodo, Mr Frodo. , Wake up. Don't leave me here     alone. Don't go where I can't follow. Wake up. Not asleep. Dead.    ",The Return of the King ,hobbit,false
1288,Frodo,No!Gandalf!,The Two Towers ,hobbit,false
1310,Sam,    Samwise you fool.,The Return of the King ,hobbit,false
1314,Pippin,What?,The Two Towers ,hobbit,false
1315,Merry,You remember the Old Foreston the borders of Buckland?Folk used to say there was something inthe water that made the trees grow tall......and come alive.,The Two Towers ,hobbit,false
1316,Pippin,Alive?,The Two Towers ,hobbit,false
1317,Merry,Trees that could whisper......talk to each other......even move.,The Two Towers ,hobbit,false
1326,Pippin,They think we have the Ring.,The Two Towers ,hobbit,false
1327,Merry,Ssh!As soon as they find out we don'twe're dead.,The Two Towers ,hobbit,false
1328,Human,Who are you to deny us passage? ,The Return of the King ,human,false
1329,Human,"Boarded, by you and whose army? ",The Return of the King ,human,false
1330,Human,Quick! Hurry! ,The Return of the King ,human,false
1331,Gandalf,...somewhere in the wilderness.          ,The Two Towers ,maiar,false
1332,Human,They were outnumbered! None survived. ,The Return of the King ,human,false
1333,Human,We can't hold them. The city is lost.,The Return of the King ,human,false
1334,Gandalf,Amon D'n.,The Return of the King ,maiar,false
1335,Human,It is as the Lord Denethor predicted! Long has he foreseen this doom!    ,The Return of the King ,human,false
1336,Gandalf,Hope is kindled! ,The Return of the King ,maiar,false
1337,Human,Faramir! Orcs have taken the eastern shore. Their numbers are too great.      By nightfall we will be overrun.          ,The Two Towers ,human,false
1338,Human,They are breaking in!          ,The Two Towers ,human,false
1339,Human,They're past the door!          ,The Two Towers ,human,false
1340,Human,"You know the laws of our country, the laws of your father. If you let them go      your life will be forfeit.          ",The Two Towers ,human,false
1341,Merry,Three-foot-eight.You did something.,The Two Towers ,hobbit,false
1342,Pippin,"Merry, don't! Don't drink it!",The Two Towers ,hobbit,false
1343,Pippin,"Merry!No, Treebeard said that youshouldn't have any.",The Two Towers ,hobbit,false
1344,Merry,I want some!,The Two Towers ,hobbit,false
1345,Pippin,lt could well be dangerous!,The Two Towers ,hobbit,false
1346,Pippin,Give me it back. Merry!,The Two Towers ,hobbit,false
1347,Pippin,What's happening?!,The Two Towers ,hobbit,false
1348,Merry,Aaagh!It's got my leg!,The Two Towers ,hobbit,false
1349,Pippin,Merry!,The Two Towers ,hobbit,false
1351,Treebeard,Away with you.You should not be waking.Eat earth. Dig deep. Drink water.,The Two Towers ,ent,false
1352,Treebeard,"Go to sleep.Away with you. ,Come, the forest is waking up.",The Two Towers ,ent,false
1353,Treebeard,It isn't safe.The trees have grown wildand dangerous.Anger festers in their hearts.Black are their thoughts.Strong is their hate.They will harm you if they can.There are too few of us now.Too few of us Ents left to manage them.,The Two Towers ,ent,false
1354,Frodo,"  It's too late.  It's over.  They've taken it Sam,  they took the Ring!     ",The Return of the King ,hobbit,false
1355,Sam,  Begging your pardon but they haven't.    ,The Return of the King ,hobbit,false
1356,Sam,"  I thought I'd lost you.  So I took it, only for safekeeping.     ",The Return of the King ,hobbit,false
1357,Frodo,"  Give it to me! ,  Give me the Ring Sam.    ,  Sam!  Give me the Ring.    ,  You must understand.  The Ring is my burden.  It will destroy you Sam.    ",The Return of the King ,hobbit,false
1358,Sam,  Come on Mr Frodo.  We'd best find you some clothes.  You can't go walking through Mordor in nowt but your skin.    ,The Return of the King ,hobbit,false
1359,Sam,  We did it Mr Frodo.  We made it to Mordor.    ,The Return of the King ,hobbit,false
1360,Frodo,  There are so many of them.  We'll never get through unseen.    ,The Return of the King ,hobbit,false
1361,Frodo,"  It's Him, the Eye!    ",The Return of the King ,hobbit,false
1362,Sam,"  We have to go in there Mr Frodo.  There's nothing for it. ,  Come on let's just make it down the hill for starters.    ",The Return of the King ,hobbit,false
1363,Gandalf,"  Frodo has passed beyond my sight. ,  The darkness is deepening.    ",The Return of the King ,maiar,false
1364,Human,Fire!      ,The Two Towers ,human,false
1365,Gandalf,"    It's only a matter of time.  He has suffered a defeat, yes, but behind the walls of Mordor our enemy is regrouping.    ",The Return of the King ,maiar,false
1366,Gimli,  Let him stay there!  Let him rot!  Why should we care?    ,The Return of the King ,dwarf,false
1367,Gandalf,"  Because 10,000 Orcs now stand between Frodo and Mount Doom.    ",The Return of the King ,maiar,false
1368,Saruman,The Forest of Fangornlies on our doorstep. Burn it.,The Two Towers ,maiar,false
1370,Human,"At last! Helm's DeepThere it is, Helm's Deep.We're safe!",The Two Towers ,human,false
1371,Saruman,Swear it.,The Two Towers ,maiar,false
1372,Human,"We're safe, my lady.Thank you.",The Two Towers ,human,false
1373,Saruman,The Horse-Men took your lands.They drove your people into the hillsto scratch a living off rocks.,The Two Towers ,maiar,false
1374,Human,Lets drink to Victory! To Victory!,The Return of the King ,human,false
1375,Saruman,Take back the lands they stole from you.Burn every village!,The Two Towers ,maiar,false
1376,Saruman,We have only to remove thosewho oppose us.It will begin in Rohan.Too long have these peasantsstood against you.But no more.,The Two Towers ,maiar,false
1377,Human,"The Orcs are lying low. The garrison may have moved out. We've sent     scouts to Cair Andros. If the Orcs attack from the North, we'll have some     warning. ",The Return of the King ,human,false
1378,Human,Hobbits! Four hobbits! What's more out of     The Shire by your talk! What business brings you to Bree?,The Fellowship of the Ring ,human,false
1379,Sam,There are dead things!Dead faces in the water.,The Two Towers ,hobbit,false
1380,Gollum,"All dead. All rotten.Elves and Men and Orcses.A great battle long ago.Dead Marshes.Yes. Yes, that is their name.This way.Don't follow the lights.",The Two Towers ,hobbit,false
1381,Gollum,Careful now! Or Hobbits go downto join the dead ones......and light little candlesof their own.,The Two Towers ,hobbit,false
1382,Sam,Frodo!,The Two Towers ,hobbit,false
1383,Frodo,    Gollum?,The Two Towers ,hobbit,false
1384,Gollum,Don't follow the lights.,The Two Towers ,hobbit,false
1385,Frodo,Gollum!,The Two Towers ,hobbit,false
1386,Sam,Mr. Frodo!Are you all right?,The Two Towers ,hobbit,false
1387,Gollum,So bright.So beautiful.,The Two Towers ,hobbit,false
1388,Gollum,(strokes his own palm)Our precious.,The Two Towers ,hobbit,false
1389,Frodo,What did you say?,The Two Towers ,hobbit,false
1390,Gollum,Master should be resting.Master needs to keep up his strength.,The Two Towers ,hobbit,false
1391,Frodo,Who are you?,The Two Towers ,hobbit,false
1392,Gollum,Mustn't ask us. Not its business.Gollum. Gollum.,The Two Towers ,hobbit,false
1393,Sam,It must be getting near teatime. Leastways it would be in decent places     where there is still teatime.,The Return of the King ,hobbit,false
1394,Gollum,We're not in decent places.,The Return of the King ,hobbit,false
1395,Sam,Mr Frodo? What is it?,The Return of the King ,hobbit,false
1396,Frodo,It's just a feeling. I don't think I'll be coming back.,The Return of the King ,hobbit,false
1397,Sam,Yes you will. Of course you will. That's just morbid thinking. We're     going there and back again just like Mr Bilbo. You'll see.,The Return of the King ,hobbit,false
1398,Frodo,I think these lands were once part of the Kingdom of Gondor.,The Return of the King ,hobbit,false
1399,Frodo,"Long ago, when there was a King.",The Return of the King ,hobbit,false
1400,Sam,"Mr Frodo, look! The King has got a crown again. ",The Return of the King ,hobbit,false
1401,Merry, What are     they eating when they can't get hobbit ?,The Fellowship of the Ring ,hobbit,false
1404,Human," alright young sir, I     meant no offence. ,My job to ask questions after nightfall. There's talk of strange folk     abroad. Can't be too careful ",The Fellowship of the Ring ,human,false
1406,Human,Eothain! Eothain!You take your sister.You'll go faster with just two.,The Two Towers ,human,false
